9677|429414|LICEN|09/16/2014|^|
9678|173336|LICEN|08/01/2005|^|
9679|386141|LICEN|03/21/2012|^|
9680|429414|LICEN|09/16/2014|^|
9681|400340|LICEN|09/17/2013|^|
9682|14241|LICEN||^|
9683|4008|LICEN||^|
9684|368946|LICEN|04/26/2011|^|
9685|25536|LICEN||^|
9686|25536|LICEN||^|
9687|12729|LICEN||^|
9689|23835|LICEN||^|
9690|361242|LICEN|08/13/2010|^|
9691|23832|LICEN||^|
9692|369326|LICEN|05/10/2011|^|
9694|11522|LICEN||^|
9695|287943|LICEN|05/22/2006|^|
9696|18160|LICEN||^|
9705|91803|LICEN||^|
9709|322045|LICEN|01/14/2009|^|
9710|15471|LICEN||^|
9711|15358|LICEN||^|
9712|15358|LICEN||^|
9713|10262|LICEN||^|
9714|243943|LICEN|08/11/2004|^|
9715|430700|LICEN|06/19/2014|^|
9716|5381|LICEN||^|
9717|5625|LICEN||^|
9718|219435|LICEN|10/31/2006|^|
9719|232450|LICEN|02/24/2004|^|
9722|303998|LICEN|12/11/2008|^|
9723|212075|LICEN|07/18/2003|^|
9724|212075|LICEN||^|
9725|212075|LICEN||^|
9726|393759|LICEN|09/26/2012|^|
9727|2706|LICEN||^|
9728|388753|LICEN|05/31/2012|^|
9729|23464|LICEN||^|
9730|371938|LICEN|07/06/2011|^|
9736|434589|LICEN|10/30/2014|^|
9737|113558|LICEN||^|
9739|434703|LICEN|12/05/2014|^|
9740|12150|LICEN||^|
9742|10066|LICEN||^|
9743|10066|LICEN||^|
9744|10066|LICEN||^|
9745|10066|LICEN||^|
9746|237290|LICEN|08/26/2004|^|
9747|328617|LICEN|09/24/2008|^|
9748|347119|LICEN|01/06/2010|^|
9749|347119|LICEN|01/06/2010|^|
9750|296247|LICEN|11/16/2006|^|
9751|296247|LICEN|11/16/2006|^|
9753|24416|LICEN|07/26/2006|^|
9754|21233|LICEN||^|
9756|13101|LICEN||^|
9758|193313|LICEN||^|
9759|280269|LICEN|01/13/2006|^|
9761|361628|LICEN|12/17/2010|^|
9762|429989|LICEN|05/29/2014|^|
9763|10526|LICEN||^|
9764|383478|LICEN|01/10/2012|^|
9765|383478|LICEN|01/10/2012|^|
9766|398377|LICEN|05/21/2013|^|
9768|383478|LICEN|01/10/2012|^|
9769|337326|LICEN|02/18/2010|^|
9771|351639|LICEN|04/19/2010|^|
9776|351302|LICEN|08/03/2010|^|
9778|279773|LICEN|01/19/2006|^|
9780|323166|LICEN|06/04/2008|^|
9781|23178|LICEN||^|
9782|277158|LICEN|12/17/2007|^|
9785|311901|LICEN|10/16/2007|^|
9787|4432|LICEN||^|
9788|330470|LICEN|02/06/2009|^|
9789|1719|LICEN||^|
9790|3359|LICEN||^|
9791|30435|LICEN||^|
9792|12993|LICEN||^|
9793|397813|LICEN|02/01/2013|^|
9795|210306|LICEN|07/11/2003|^|
9797|31248|LICEN||^|
9799|397813|LICEN|02/01/2013|^|
9800|1708|LICEN||^|
9801|303350|LICEN|04/19/2007|^|
9805|9181|LICEN||^|
9806|127|LICEN||^|
9840|375984|LICEN|01/09/2012|^|
9841|25890|LICEN||^|
9842|30376|LICEN||^|
9845|11150|LICEN||^|
9847|388755|LICEN|05/16/2012|^|
9848|362185|LICEN|09/13/2010|^|
9849|402594|LICEN|05/22/2014|^|
9851|437805|LICEN|07/10/2015|^|
9852|388755|LICEN|05/16/2012|^|
9853|234981|LICEN|03/29/2004|^|
9856|388755|LICEN|05/16/2012|^|
9857|9244|LICEN||^|
9858|408365|LICEN|09/25/2013|^|
9859|9244|LICEN||^|
9860|388755|LICEN|05/16/2012|^|
9861|9244|LICEN||^|
9862|391049|LICEN|07/17/2012|^|
9863|393213|LICEN|12/05/2012|^|
9865|426756|LICEN|02/28/2014|^|
9866|426756|LICEN|02/28/2014|^|
9867|26375|LICEN||^|
9869|21246|LICEN||^|
9870|919|LICEN||^|
9871|23933|LICEN||^|
9872|23933|LICEN||^|
9874|3947|LICEN||^|
9876|304777|LICEN|05/22/2007|^|
9878|2211|LICEN||^|
9881|304341|LICEN|05/14/2007|^|
9883|784|LICEN||^|
9884|330240|LICEN|10/27/2008|^|
9885|341183|LICEN|07/01/2009|^|
9886|20780|LICEN||^|
9887|402151|LICEN|11/25/2014|^|
9889|18406|LICEN||^|
9890|20780|LICEN|07/19/2004|^|
9891|402151|LICEN|11/25/2014|^|
9892|402151|LICEN|11/25/2014|^|
9893|365422|LICEN|12/28/2010|^|
9894|398670|LICEN|01/24/2013|^|
9896|405585|LICEN|07/19/2013|^|
9897|365422|LICEN|12/28/2010|^|
9898|5560|LICEN||^|
9899|402457|LICEN|04/30/2013|^|
9900|402457|LICEN|04/30/2013|^|
9907|362553|LICEN|09/27/2010|^|
9908|275237|LICEN|10/14/2005|^|
9910|323334|LICEN|06/11/2008|^|
9911|25662|LICEN||^|
9912|4063|LICEN||^|
9913|319628|LICEN|03/05/2008|^|
9914|25662|LICEN||^|
9915|409149|LICEN|01/02/2014|^|
9917|275096|LICEN|10/12/2005|^|
9918|406175|LICEN|07/30/2013|^|
9919|24416|LICEN||^|
9920|409149|LICEN|01/02/2014|^|
9921|25669|LICEN||^|
9922|275238|LICEN|10/14/2005|^|
9923|25685|LICEN||^|
9924|5399|LICEN||^|
9925|11515|LICEN||^|
9926|351847|LICEN|04/27/2010|^|
9927|294231|LICEN|09/22/2006|^|
9928|91400|LICEN|12/18/2013|^|
9929|294231|LICEN|09/22/2006|^|
9931|312905|LICEN|05/21/2008|^|
9932|199642|LICEN|04/30/2015|^|
9933|279773|LICEN|01/19/2006|^|
9934|312905|LICEN|05/21/2008|^|
9935|199642|LICEN|04/30/2015|^|
9936|236184|LICEN|06/22/2005|^|
9937|395172|LICEN|06/28/2013|^|
9939|236273|LICEN|04/08/2004|^|
9941|267494|LICEN|06/29/2005|^|
9942|20398|LICEN||^|
9943|19002|LICEN||^|
9944|200606|LICEN||^|
9945|200606|LICEN|03/22/2006|^|
9946|12011|LICEN||^|
9948|27917|LICEN||^|
9951|1870|LICEN||^|
9954|314577|LICEN|02/08/2008|^|
9955|14021|LICEN||^|
9956|10726|LICEN||^|
9958|301655|LICEN|03/16/2007|^|
9959|190110|LICEN||^|
9960|210332|LICEN|07/11/2003|^|
9961|210332|LICEN|07/11/2003|^|
9962|54731|LICEN||^|
9963|0|APPLI|04/17/2003|^|
9963|198483|LICEN|04/17/2003|^|
9964|210332|LICEN|07/11/2003|^|
9965|54731|LICEN||^|
9966|54731|LICEN||^|
9967|99979|LICEN||^|
9968|99979|LICEN||^|
9969|19303|LICEN||^|
9970|4547|LICEN||^|
9971|437514|LICEN|01/30/2015|^|
9973|211464|LICEN|07/09/2003|^|
9974|9660|LICEN||^|
9975|10939|LICEN||^|
9977|21234|LICEN||^|
9981|12430|LICEN||^|
9984|19387|LICEN||^|
9985|438644|LICEN|03/06/2015|^|
9986|24657|LICEN||^|
9987|250191|LICEN|11/01/2004|^|
9989|25825|LICEN||^|
9990|27052|LICEN||^|
9991|252256|LICEN|05/20/2003|^|
9993|293356|LICEN|08/29/2006|^|
9995|336211|LICEN|03/30/2009|^|
9996|13889|LICEN||^|
9997|13139|LICEN||^|
9998|13889|LICEN||^|
9999|28848|LICEN||^|
10000|13889|LICEN||^|
10001|13889|LICEN||^|
10003|13889|LICEN||^|
10007|13889|LICEN||^|
10008|24377|LICEN||^|
10009|13889|LICEN||^|
10010|13889|LICEN||^|
10011|13889|LICEN||^|
10012|4489|LICEN||^|
10014|13889|LICEN||^|
10015|13889|LICEN||^|
10016|236952|LICEN|04/21/2004|^|
10017|13906|LICEN||^|
10018|13889|LICEN||^|
10019|28848|LICEN||^|
10020|4744|LICEN||^|
10021|10063|LICEN||^|
10022|19408|LICEN||^|
10023|367917|LICEN|03/18/2011|^|
10024|373464|LICEN|03/05/2012|^|
10025|257875|LICEN|02/07/2005|^|
10026|188130|LICEN||^|
10027|255486|LICEN|12/02/2005|^|
10029|255485|LICEN|01/11/2005|^|
10030|4652|LICEN||^|
10032|4652|LICEN||^|
10033|15225|LICEN||^|
10034|15225|LICEN||^|
10035|4652|LICEN||^|
10036|4652|LICEN||^|
10037|9960|LICEN||^|
10038|15225|LICEN||^|
10039|4652|LICEN||^|
10040|4652|LICEN||^|
10041|4652|LICEN||^|
10043|342656|LICEN|08/13/2009|^|
10044|24656|LICEN||^|
10045|342656|LICEN|08/13/2009|^|
10046|342656|LICEN|08/13/2009|^|
10047|24655|LICEN||^|
10048|13888|LICEN||^|
10049|11874|LICEN||^|
10053|339466|LICEN|05/21/2009|^|
10054|388434|LICEN|08/02/2012|^|
10055|372377|LICEN|07/20/2011|^|
10056|91803|LICEN||^|
10057|91803|LICEN||^|
10059|368030|LICEN|06/16/2011|^|
10061|396081|LICEN|10/20/2014|^|
10062|207613|LICEN|10/01/2003|^|
10063|267015|LICEN|06/17/2005|^|
10065|3762|LICEN||^|
10066|373573|LICEN|03/05/2012|^|
10067|27550|LICEN||^|
10068|1074|LICEN||^|
10069|25033|LICEN||^|
10070|25033|LICEN||^|
10071|29004|LICEN||^|
10073|276228|LICEN|02/16/2007|^|
10075|336550|LICEN|07/22/2009|^|
10076|402876|LICEN|05/06/2014|^|
10077|14803|LICEN||^|
10080|12131|LICEN||^|
10081|19361|LICEN||^|
10082|12558|LICEN||^|
10087|299956|LICEN|02/01/2007|^|
10088|120671|LICEN||^|
10089|120671|LICEN||^|
10090|120671|LICEN||^|
10091|299956|LICEN|02/01/2007|^|
10092|120671|LICEN||^|
10093|120671|LICEN||^|
10094|427829|LICEN|09/02/2014|^|
10095|120671|LICEN||^|
10096|120671|LICEN||^|
10097|300780|LICEN|03/30/2007|^|
10098|300780|LICEN|03/30/2007|^|
10099|423266|LICEN|05/02/2014|^|
10100|423264|LICEN|05/02/2014|^|
10101|15213|LICEN||^|
10102|3161|LICEN||^|
10103|9053|LICEN||^|
10104|180261|LICEN|08/01/2011|^|
10105|429769|LICEN|07/16/2014|^|
10108|407494|LICEN|07/02/2014|^|
10110|407494|LICEN|07/02/2014|^|
10111|1270|LICEN||^|
10112|353136|LICEN|09/09/2010|^|
10113|407494|LICEN|07/02/2014|^|
10114|2498|LICEN||^|
10115|2476|LICEN||^|
10118|309450|APPLI|09/05/2007|^|
10118|309450|LICEN|09/05/2007|^|
10119|19248|LICEN||^|
10120|2740|LICEN||^|
10130|267702|LICEN|07/06/2005|^|
10131|12867|LICEN||^|
10132|423929|LICEN|01/03/2014|^|
10133|345804|LICEN|02/01/2010|^|
10134|254629|LICEN|01/11/2005|^|
10135|254629|LICEN|01/11/2005|^|
10136|433569|LICEN|10/01/2014|^|
10137|433569|LICEN|10/01/2014|^|
10138|367416|LICEN|03/02/2011|^|
10139|389435|LICEN|05/31/2012|^|
10140|368028|LICEN|06/16/2011|^|
10141|178761|APPLI|05/06/2014|^|
10141|427042|LICEN|05/06/2014|^|
10142|254629|LICEN|01/11/2005|^|
10143|427362|LICEN|06/30/2014|^|
10144|254629|LICEN|01/11/2005|^|
10145|254629|LICEN|01/11/2005|^|
10146|254629|LICEN|01/11/2005|^|
10147|1947|LICEN||^|
10148|13853|LICEN||^|
10150|434233|LICEN|10/17/2014|^|
10151|6|LICEN||^|
10152|11383|LICEN||^|
10153|158851|LICEN||^|
10154|158851|LICEN||^|
10155|2463|LICEN||^|
10157|13099|LICEN||^|
10158|13538|LICEN||^|
10159|12614|LICEN||^|
10160|12614|LICEN||^|
10163|364864|LICEN|02/02/2011|^|
10165|14809|LICEN||^|
10166|324170|LICEN|07/16/2008|^|
10167|9371|LICEN||^|
10168|324170|LICEN|07/16/2008|^|
10169|9107|LICEN||^|
10170|9551|LICEN||^|
10171|9107|LICEN||^|
10172|9107|LICEN||^|
10173|324170|LICEN|07/16/2008|^|
10174|9107|LICEN||^|
10175|9354|LICEN||^|
10176|324170|LICEN|07/16/2008|^|
10177|392618|LICEN|08/21/2012|^|
10179|438219|LICEN|02/25/2015|^|
10182|3251|LICEN||^|
10185|393383|LICEN|09/14/2012|^|
10188|434233|LICEN|10/17/2014|^|
10189|406|LICEN||^|
10191|1105|LICEN||^|
10192|398971|LICEN|01/30/2013|^|
10195|437417|LICEN|01/29/2015|^|
10196|567|LICEN||^|
10202|369961|LICEN|05/24/2011|^|
10203|398992|LICEN|01/30/2013|^|
10204|303222|LICEN|04/16/2007|^|
10205|398974|LICEN|01/30/2013|^|
10206|14374|LICEN||^|
10212|437588|LICEN|02/02/2015|^|
10213|399835|LICEN|04/10/2014|^|
10217|13137|LICEN||^|
10220|4782|LICEN||^|
10221|437511|LICEN|01/30/2015|^|
10228|21322|LICEN||^|
10229|15980|LICEN||^|
10231|14808|LICEN||^|
10232|15980|LICEN||^|
10233|15297|LICEN||^|
10238|22708|LICEN||^|
10242|345999|LICEN|11/03/2009|^|
10245|434233|LICEN|10/17/2014|^|
10246|434233|LICEN|10/17/2014|^|
10248|48|LICEN||^|
10252|4783|LICEN||^|
10253|343857|LICEN|12/23/2009|^|
10259|91803|LICEN||^|
10260|5249|LICEN||^|
10261|794|LICEN||^|
10264|382855|LICEN|12/16/2011|^|
10265|365115|LICEN|12/16/2010|^|
10266|12391|LICEN||^|
10267|348121|LICEN|01/07/2010|^|
10268|292160|LICEN|03/12/2007|^|
10270|11518|LICEN||^|
10274|11751|LICEN||^|
10275|11518|LICEN||^|
10276|10152|LICEN||^|
10277|11518|LICEN||^|
10278|18384|LICEN||^|
10280|11518|LICEN||^|
10287|3589|LICEN||^|
10290|11518|LICEN||^|
10291|375155|LICEN|09/28/2011|^|
10292|391|LICEN||^|
10293|3589|LICEN||^|
10295|11518|LICEN||^|
10302|391|LICEN||^|
10304|11518|LICEN||^|
10306|11518|LICEN||^|
10307|11518|LICEN||^|
10309|11518|LICEN||^|
10310|11518|LICEN||^|
10312|11518|LICEN||^|
10315|11518|LICEN||^|
10318|187929|LICEN||^|
10319|3589|LICEN||^|
10320|437721|LICEN|02/04/2015|^|
10321|436570|LICEN|03/27/2015|^|
10322|407494|LICEN|07/02/2014|^|
10324|328685|LICEN|09/26/2008|^|
10325|23496|LICEN||^|
10326|12442|LICEN||^|
10327|323597|LICEN|10/08/2008|^|
10329|316036|LICEN|01/14/2008|^|
10332|9552|LICEN||^|
10333|224408|LICEN|03/08/2004|^|
10334|398825|LICEN|01/29/2013|^|
10335|424319|LICEN|07/02/2014|^|
10336|434857|LICEN|01/16/2015|^|
10337|361778|LICEN|08/30/2010|^|
10338|395027|LICEN|04/09/2013|^|
10339|395027|LICEN|04/09/2013|^|
10340|223811|LICEN|11/07/2003|^|
10341|411483|APPLI|03/13/2014|^|
10341|411483|LICEN|03/13/2014|^|
10342|382403|LICEN|01/23/2013|^|
10343|307011|LICEN|07/14/2007|^|
10345|355246|LICEN|05/20/2015|^|
10347|759|LICEN||^|
10348|368614|LICEN|09/20/2011|^|
10349|390099|LICEN|06/08/2012|^|
10351|26958|LICEN||^|
10352|2301|LICEN||^|
10354|2301|LICEN||^|
10358|12177|LICEN||^|
10359|381|LICEN||^|
10361|381|LICEN||^|
10362|381|LICEN||^|
10363|381|LICEN||^|
10372|4563|LICEN||^|
10376|2586|LICEN||^|
10377|119929|LICEN||^|
10381|5144|LICEN||^|
10382|5144|LICEN||^|
10383|5144|LICEN||^|
10384|5144|LICEN||^|
10385|5144|LICEN||^|
10386|13659|LICEN||^|
10392|9627|LICEN||^|
10393|9627|LICEN||^|
10394|9627|LICEN||^|
10395|9627|LICEN||^|
10396|9627|LICEN||^|
10397|30375|LICEN||^|
10398|9216|LICEN||^|
10401|9082|LICEN||^|
10405|432791|LICEN|01/12/2015|^|
10416|11020|LICEN||^|
10417|4828|LICEN||^|
10418|11020|LICEN||^|
10419|12871|LICEN||^|
10421|12542|LICEN||^|
10425|8913|LICEN||^|
10427|526|LICEN||^|
10435|13793|LICEN||^|
10437|521|LICEN||^|
10443|526|LICEN||^|
10444|526|LICEN||^|
10448|385090|LICEN|02/15/2012|^|
10449|385091|LICEN|02/15/2012|^|
10450|410296|LICEN|02/12/2014|^|
10451|410296|LICEN|02/12/2014|^|
10452|388441|LICEN|08/02/2012|^|
10453|388441|LICEN|08/02/2012|^|
10454|368432|LICEN|11/01/2011|^|
10455|368432|LICEN|11/01/2011|^|
10456|10521|LICEN||^|
10457|368432|LICEN|11/01/2011|^|
10466|13408|LICEN||^|
10467|4067|LICEN||^|
10469|4406|LICEN||^|
10470|13015|LICEN||^|
10471|13015|LICEN||^|
10472|13015|LICEN||^|
10473|2355|LICEN||^|
10475|87914|LICEN||^|
10477|404849|LICEN|08/26/2013|^|
10479|16933|LICEN||^|
10480|1816|LICEN||^|
10491|921|LICEN||^|
10498|254277|LICEN|12/23/2014|^|
10499|3684|LICEN||^|
10500|368843|LICEN|06/23/2011|^|
10509|10168|LICEN||^|
10510|222312|LICEN|02/06/2004|^|
10511|222312|LICEN|02/06/2004|^|
10512|12033|LICEN||^|
10513|222312|LICEN|02/06/2004|^|
10514|13915|LICEN||^|
10515|232273|LICEN|02/20/2004|^|
10517|1503|LICEN||^|
10519|30065|LICEN||^|
10520|5012|LICEN||^|
10521|399975|LICEN|02/11/2015|^|
10522|4503|LICEN||^|
10523|91463|LICEN||^|
10524|14850|LICEN||^|
10528|215132|LICEN|08/11/2003|^|
10529|319253|LICEN|02/22/2008|^|
10530|13708|LICEN||^|
10532|70407|LICEN||^|
10533|294125|LICEN|09/19/2006|^|
10534|5235|LICEN||^|
10535|404656|LICEN|06/20/2013|^|
10536|433703|LICEN|10/02/2014|^|
10537|289344|LICEN|06/30/2006|^|
10538|339295|LICEN|05/18/2009|^|
10542|299270|LICEN|04/25/2007|^|
10543|13597|LICEN||^|
10544|1958|LICEN||^|
10545|24026|LICEN||^|
10547|3032|LICEN||^|
10548|399972|LICEN|02/11/2015|^|
10549|407285|LICEN|08/27/2013|^|
10550|231565|LICEN|04/06/2005|^|
10551|2270|LICEN||^|
10553|5289|LICEN||^|
10554|1723|LICEN||^|
10556|966|LICEN||^|
10558|133636|LICEN||^|
10559|1486|LICEN||^|
10560|17217|LICEN||^|
10561|10730|LICEN||^|
10562|10730|LICEN||^|
10563|10730|LICEN||^|
10564|4160|LICEN||^|
10565|4160|LICEN||^|
10566|4160|LICEN||^|
10567|4160|LICEN||^|
10568|4878|LICEN||^|
10569|56042|LICEN||^|
10570|12577|LICEN||^|
10571|13281|LICEN||^|
10572|13281|LICEN||^|
10573|5126|LICEN||^|
10574|14070|LICEN||^|
10578|937|LICEN||^|
10579|186292|LICEN||^|
10583|14007|LICEN||^|
10584|939|LICEN||^|
10586|942|LICEN||^|
10587|297382|LICEN|01/05/2007|^|
10591|1675|LICEN||^|
10592|4951|LICEN||^|
10593|431294|LICEN|09/12/2014|^|
10594|4126|LICEN||^|
10595|3938|LICEN||^|
10602|9662|LICEN||^|
10625|10489|LICEN||^|
10627|13056|LICEN||^|
10628|13056|LICEN||^|
10629|13116|LICEN||^|
10630|13116|LICEN||^|
10631|241384|LICEN|01/13/2005|^|
10632|13116|LICEN||^|
10633|10883|LICEN||^|
10634|10883|LICEN||^|
10635|10883|LICEN||^|
10636|10883|LICEN||^|
10637|10883|LICEN||^|
10639|2709|LICEN||^|
10643|2734|LICEN||^|
10644|11968|LICEN||^|
10645|387227|LICEN|07/10/2012|^|
10646|405586|LICEN|07/19/2013|^|
10649|255679|LICEN|01/14/2005|^|
10651|307625|LICEN|10/09/2007|^|
10653|255682|LICEN|01/14/2005|^|
10656|1802|LICEN||^|
10657|369335|LICEN|10/04/2011|^|
10658|185713|LICEN||^|
10659|344148|LICEN|05/31/2011|^|
10660|377291|LICEN|05/18/2012|^|
10662|1357|LICEN||^|
10663|4296|LICEN||^|
10664|213597|LICEN|07/31/2003|^|
10666|444611|LICEN|07/13/2015|^|
10670|328242|LICEN|12/11/2008|^|
10672|421068|LICEN|02/10/2014|^|
10673|233331|LICEN|03/10/2004|^|
10675|13185|LICEN||^|
10677|410296|LICEN|02/12/2014|^|
10680|277277|LICEN||^|
10681|277277|LICEN||^|
10682|277277|LICEN||^|
10683|277277|LICEN|11/25/2005|^|
10684|277277|LICEN||^|
10685|366418|LICEN|02/04/2011|^|
10686|16452|LICEN||^|
10687|292395|LICEN|08/29/2013|^|
10688|292395|LICEN|08/29/2013|^|
10690|13113|LICEN||^|
10691|4696|LICEN||^|
10692|16731|LICEN||^|
10694|296588|LICEN|01/22/2007|^|
10695|25821|LICEN||^|
10698|272806|LICEN|10/05/2006|^|
10699|25692|LICEN||^|
10700|25822|LICEN||^|
10701|405232|LICEN|07/09/2013|^|
10702|23|LICEN||^|
10703|4953|LICEN||^|
10711|8915|LICEN||^|
10713|14625|LICEN||^|
10718|8915|LICEN||^|
10719|14631|LICEN||^|
10729|9608|LICEN||^|
10736|11186|LICEN||^|
10737|9608|LICEN||^|
10748|8915|LICEN||^|
10750|296727|LICEN|11/14/2006|^|
10751|9019|LICEN||^|
10752|9019|LICEN||^|
10754|2225|LICEN||^|
10756|2240|LICEN||^|
10757|26480|LICEN||^|
10758|437433|LICEN|01/29/2015|^|
10759|209195|LICEN|05/14/2010|^|
10761|333811|LICEN|02/09/2009|^|
10762|18487|LICEN||^|
10764|292466|LICEN|08/04/2006|^|
10765|14115|LICEN||^|
10766|382403|LICEN|01/23/2013|^|
10768|3166|LICEN|12/15/2003|^|
10769|3166|LICEN||^|
10770|360078|LICEN|09/20/2010|^|
10771|12009|LICEN||^|
10772|11996|LICEN||^|
10773|14022|LICEN||^|
10774|375880|LICEN|10/07/2011|^|
10775|208464|LICEN|01/11/2005|^|
10776|208464|LICEN|01/11/2005|^|
10777|208464|LICEN|01/11/2005|^|
10778|375880|LICEN|10/07/2011|^|
10779|368432|LICEN|11/01/2011|^|
10780|407589|LICEN|11/18/2013|^|
10781|350260|LICEN|03/08/2010|^|
10782|421234|LICEN|12/16/2013|^|
10786|11709|LICEN||^|
10787|363371|LICEN|10/22/2010|^|
10788|363396|LICEN|10/25/2010|^|
10789|363370|LICEN|10/22/2010|^|
10790|363397|LICEN|10/25/2010|^|
10791|211909|LICEN|07/16/2003|^|
10792|211909|LICEN||^|
10793|1960|LICEN||^|
10794|390496|LICEN|01/03/2013|^|
10795|1776|LICEN||^|
10796|2382|LICEN||^|
10798|2083|LICEN||^|
10801|26461|LICEN||^|
10802|30319|LICEN||^|
10809|431596|LICEN|03/27/2015|^|
10810|388052|LICEN|06/26/2013|^|
10811|388052|LICEN|06/26/2013|^|
10812|363181|LICEN|04/28/2011|^|
10813|57854|LICEN||^|
10815|15395|LICEN||^|
10816|15395|LICEN||^|
10817|10342|LICEN||^|
10818|17357|LICEN||^|
10819|15395|LICEN||^|
10820|10083|LICEN||^|
10821|10083|LICEN||^|
10822|9575|LICEN||^|
10823|16601|LICEN||^|
10824|382785|LICEN|12/16/2011|^|
10825|371938|APPLI|07/06/2011|^|
10825|371938|LICEN|07/06/2011|^|
10826|140282|LICEN||^|
10827|193944|LICEN|12/23/2011|^|
10828|23196|LICEN||^|
10829|27868|LICEN||^|
10831|15599|LICEN||^|
10833|11333|LICEN||^|
10836|1625|LICEN||^|
10838|4520|LICEN||^|
10839|390012|LICEN|06/07/2012|^|
10840|18270|LICEN||^|
10842|18270|LICEN||^|
10843|387517|LICEN|04/10/2012|^|
10844|8996|LICEN||^|
10845|9090|LICEN||^|
10846|369127|LICEN|04/02/2012|^|
10848|680|LICEN||^|
10849|680|LICEN||^|
10853|293829|LICEN|09/13/2006|^|
10854|5433|LICEN||^|
10856|194530|LICEN||^|
10857|259505|LICEN|03/14/2005|^|
10859|2157|LICEN||^|
10860|1397|LICEN||^|
10861|30703|LICEN||^|
10865|231671|LICEN|03/04/2004|^|
10868|444327|LICEN|08/13/2015|^|
10869|444327|LICEN|08/13/2015|^|
10870|342429|LICEN|05/11/2015|^|
10872|10018|LICEN||^|
10873|2836|LICEN||^|
10874|9695|LICEN||^|
10875|10699|LICEN||^|
10879|11049|LICEN||^|
10880|11049|LICEN||^|
10881|11049|LICEN||^|
10882|11049|LICEN||^|
10883|11049|LICEN||^|
10884|5467|LICEN||^|
10889|437334|LICEN|05/06/2015|^|
10890|422257|LICEN|12/20/2013|^|
10893|180261|LICEN|05/31/2007|^|
10894|26862|LICEN||^|
10895|438906|LICEN|03/13/2015|^|
10897|374064|LICEN|10/12/2011|^|
10898|12832|LICEN||^|
10899|10830|LICEN||^|
10901|3911|LICEN||^|
10902|434073|LICEN|01/06/2015|^|
10903|10955|LICEN||^|
10904|196851|LICEN|02/01/2008|^|
10905|5606|LICEN||^|
10906|431770|LICEN|11/17/2014|^|
10907|298618|LICEN|12/22/2006|^|
10908|10759|LICEN||^|
10909|316592|LICEN|12/18/2007|^|
10911|12951|LICEN||^|
10912|392816|LICEN|08/28/2012|^|
10913|197067|LICEN||^|
10914|288888|LICEN|06/02/2006|^|
10917|298632|LICEN|05/02/2007|^|
10918|286510|LICEN|06/13/2006|^|
10919|436607|LICEN|06/19/2015|^|
10920|262315|LICEN|04/05/2005|^|
10922|16169|LICEN||^|
10923|10162|LICEN||^|
10924|286510|LICEN|06/13/2006|^|
10925|269896|LICEN|05/06/2015|^|
10927|286510|LICEN|06/13/2006|^|
10929|292653|LICEN|08/10/2006|^|
10931|186893|LICEN|03/20/2003|^|
10931|186893|LICEN|03/26/2003|^|
10933|16598|LICEN||^|
10934|70110|LICEN||^|
10935|10912|LICEN||^|
10936|54565|LICEN||^|
10937|16007|LICEN||^|
10938|16229|LICEN||^|
10939|269896|LICEN|05/06/2015|^|
10940|400331|LICEN|03/12/2013|^|
10941|10162|LICEN||^|
10942|269896|LICEN|05/06/2015|^|
10944|286510|LICEN|06/13/2006|^|
10945|404039|LICEN|06/03/2013|^|
10946|16598|LICEN||^|
10947|17811|LICEN||^|
10948|286510|LICEN|06/13/2006|^|
10949|10470|LICEN||^|
10950|70110|LICEN||^|
10952|4956|LICEN||^|
10955|310383|LICEN|09/27/2007|^|
10956|4956|LICEN||^|
10957|16624|LICEN||^|
10958|16190|LICEN||^|
10959|16143|LICEN||^|
10960|307055|LICEN|09/12/2007|^|
10961|131630|LICEN|08/18/2005|^|
10962|228412|LICEN|04/01/2005|^|
10963|431503|LICEN|07/22/2014|^|
10965|57|LICEN||^|
10968|244200|LICEN|08/18/2004|^|
10973|4201|LICEN||^|
10975|431085|LICEN|10/03/2014|^|
10976|306421|LICEN|05/09/2008|^|
10978|285006|LICEN|03/24/2006|^|
10979|17442|LICEN||^|
10980|12886|LICEN||^|
10981|343769|LICEN|12/23/2009|^|
10988|12907|LICEN||^|
10989|12892|LICEN||^|
10990|11609|LICEN||^|
10992|285005|LICEN|03/24/2006|^|
10993|24462|LICEN||^|
10994|1572|LICEN||^|
10999|252385|LICEN|03/15/2007|^|
11003|22738|LICEN||^|
11007|10274|LICEN||^|
11009|363504|LICEN|10/27/2010|^|
11010|13402|LICEN||^|
11011|20086|LICEN||^|
11012|10333|LICEN||^|
11015|429500|LICEN|12/22/2014|^|
11016|307705|LICEN|07/30/2007|^|
11018|17001|LICEN||^|
11024|10274|LICEN||^|
11025|282636|LICEN|02/06/2006|^|
11026|186893|LICEN|04/25/2003|^|
11027|26664|LICEN||^|
11028|26663|LICEN||^|
11029|168985|LICEN||^|
11031|410315|LICEN|10/28/2013|^|
11032|28980|LICEN||^|
11033|306487|LICEN|06/29/2007|^|
11034|168985|LICEN||^|
11035|27447|LICEN||^|
11037|186893|LICEN||^|
11039|1157|LICEN||^|
11041|26506|LICEN||^|
11042|194051|LICEN||^|
11043|194051|LICEN||^|
11044|4436|LICEN||^|
11045|4436|LICEN||^|
11046|11404|LICEN||^|
11047|11404|LICEN||^|
11048|11404|LICEN||^|
11049|10729|LICEN||^|
11050|11641|LICEN||^|
